,env_name,env_mode,map_type,map_metrics,non_empty_ratio,normal_qd_score,distance_qd_score,best_normal_fitness,best_distance_fitness
148,walker,NORMAL_CONTACT,single_map,eval_fitness,0.3017578125,7692.735463619232,176.879023745656,142.58467,1.2199292
149,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.34765625,80451.90712738037,125.09093717671931,468.8983,0.97344315
150,ant,NORMAL_CONTACT,single_map,eval_fitness,0.02546296296296296,-1517.6899824142456,69.06903702020645,187.51015,3.3139246
151,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.1513671875,29099.001152038574,43.93193564284593,336.62875,0.74937516
152,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.020061728395061727,-2227.9553537368774,40.026317059993744,207.08769,2.7188146
153,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.04,338.3456230163574,3.966247320175171,129.81169,1.0993024
154,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,1568.9806823730469,2.9791109561920166,467.6592,0.86193115
155,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,-586.0045166015625,6.650535523891449,212.58519,2.6345568
156,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.04,371.6136074066162,4.824334025382996,142.09152,1.4169034
157,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,844.0063934326172,2.502852737903595,294.83496,0.7113662
158,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,-1468.7857360839844,16.47224187850952,-128.03107,4.882719
159,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.0927734375,8066.522470474243,105.67250719666481,133.10846,1.4959393
160,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.296875,58480.59630584717,86.14149680174887,481.75992,1.2178557
161,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.04089506172839506,-5473.870065689087,94.39307868480682,208.96318,3.6514838
162,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,434.42315673828125,4.0193421840667725,140.67155,1.0704528
163,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1711.6362915039062,2.7247148156166077,472.33264,0.8612622
164,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,452.09896087646484,4.829960286617279,199.29767,1.8915265
165,walker,NORMAL_CONTACT,single_map,eval_fitness,0.248046875,15610.181118011475,125.07206578180194,97.92129,1.252532
166,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.326171875,77447.47644042969,111.42400344833732,384.55383,0.80517256
167,ant,NORMAL_CONTACT,single_map,eval_fitness,0.021604938271604937,-331.97239112854004,39.951443165540695,162.77577,2.5282273
168,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.2197265625,35575.26486968994,53.93424238823354,325.22723,0.6905095
169,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.014660493827160493,-890.3756465911865,37.283294796943665,212.8255,3.5096674
170,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.04,521.2625961303711,4.143227934837341,167.21863,1.1100074
171,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,2128.5532836914062,2.318046271800995,677.6127,0.8287486
172,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,-374.6529083251953,4.980782747268677,221.23802,2.1813781
173,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.04,290.7217860221863,4.604655742645264,116.86234,1.3893378
174,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,1798.177490234375,3.8358187079429626,628.48157,1.4505179
175,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.005859375,-1061.2149047851562,24.852130889892578,-33.360043,5.5216346
176,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.3466796875,26429.852737426758,345.13192616403103,262.5409,2.5287838
177,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.17578125,51406.52509307861,109.59093230962753,474.8702,1.3269393
178,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.02700617283950617,-5923.738368988037,91.26113337278366,180.6446,4.05862
179,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,255.59934425354004,3.353906571865082,92.67986,1.0472554
180,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1959.6182861328125,2.5569941103458405,605.8203,0.8608647
181,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,826.4080810546875,2.070540130138397,233.26866,0.9088035
182,walker,NORMAL_CONTACT,single_map,eval_fitness,0.15625,10977.773002386093,157.336092710495,192.91609,1.476133
183,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.2294921875,71499.02760314941,122.92993065342307,542.65045,1.1910352
184,ant,NORMAL_CONTACT,single_map,eval_fitness,0.031635802469135804,1836.9196681976318,56.13022395968437,213.87444,2.9278905
185,humanoid,DISTANCE_FINAL_POS,multi_map,excpected_fitnessinnovation,0.0029296875,875.3450927734375,1.972321342676878,396.6153,1.073985
186,ant,DISTANCE_FINAL_POS,multi_map,excpected_fitnessinnovation,0.00390625,-362.90161895751953,14.80057430267334,146.89282,3.8847363
187,walker,DISTANCE_CONTACT,multi_map,excpected_fitnessinnovation,0.2880859375,18349.223838806152,211.2445092499256,131.36833,1.4177291
188,humanoid,DISTANCE_CONTACT,multi_map,excpected_fitnessinnovation,0.298828125,75663.25503540039,137.7392525151372,563.7258,1.1552207
189,ant,DISTANCE_CONTACT,multi_map,excpected_fitnessinnovation,0.022376543209876542,-3921.5636541843414,65.81727451086044,178.14958,4.1028466
190,walker,NORMAL_FINAL_POS,multi_map,excpected_fitnessinnovation,0.04,603.8593597412109,4.525435924530029,170.10527,1.748077
191,humanoid,NORMAL_FINAL_POS,multi_map,excpected_fitnessinnovation,0.00390625,2255.8450927734375,3.227841794490814,580.20825,0.8371138
192,ant,NORMAL_FINAL_POS,multi_map,excpected_fitnessinnovation,0.005859375,564.3539276123047,23.696556329727173,224.48416,5.9791946
193,walker,NORMAL_CONTACT,multi_map,excpected_fitnessinnovation,0.001953125,204.8966770172119,1.716665804386139,181.93489,0.95250785
194,humanoid,NORMAL_CONTACT,multi_map,excpected_fitnessinnovation,0.30859375,80744.79390716553,126.8355913311243,459.34366,0.8601769
195,ant,NORMAL_CONTACT,multi_map,excpected_fitnessinnovation,0.030864197530864196,-2881.9096298217773,70.37918746471405,207.21011,3.1832798
196,humanoid,DIRECTIONAL_CONTACT,multi_map,excpected_fitnessinnovation,0.25,43425.46199798584,64.8519992493093,522.4959,0.91150695
197,ant,DIRECTIONAL_CONTACT,multi_map,excpected_fitnessinnovation,0.023148148148148147,-1748.0565243661404,50.21862635016441,203.6071,3.327434
198,walker,CONTROL_FINAL_POS,multi_map,excpected_fitnessinnovation,0.04,413.50025939941406,3.2748464345932007,150.8338,1.2951196
199,humanoid,CONTROL_FINAL_POS,multi_map,excpected_fitnessinnovation,0.00390625,1307.7608184814453,2.0588971339166164,545.9554,0.9434215
